date,indicator_code,value,country
1997-03-03,COPPER,3239.49,CPR
1997-03-03,EURUSD,0.876063,EU
1997-03-03,HIBOR,1.5088,HK
1997-03-04,FEDFUNDS,4.7938,US
1997-03-04,CPI,2.7777,US
1997-03-04,M2,12126.39,US
1997-03-04,GOLD,389.68,GLD
1997-03-04,OIL,61.53,OIL
1997-03-04,COPPER,3239.5,CPR
1997-03-04,EURUSD,0.876296,EU
1997-03-04,HIBOR,1.5188,HK
1997-03-05,FEDFUNDS,4.7321,US
1997-03-05,CPI,2.7794,US
1997-03-05,M2,12183.65,US
1997-03-05,GOLD,388.18,GLD
1997-03-05,OIL,60.84,OIL
1997-03-05,COPPER,3247.97,CPR
1997-03-05,EURUSD,0.870139,EU
1997-03-05,HIBOR,1.5384,HK
1997-03-06,FEDFUNDS,4.7216,US
1997-03-06,CPI,2.7976,US
1997-03-06,M2,12133.62,US
1997-03-06,GOLD,389.8,GLD
1997-03-06,OIL,62.59,OIL
1997-03-06,COPPER,3251.09,CPR
1997-03-06,EURUSD,0.876901,EU
1997-03-06,HIBOR,1.5141,HK
1997-03-07,FEDFUNDS,4.7844,US
1997-03-07,CPI,2.7654,US
1997-03-07,M2,12106.54,US
1997-03-07,GOLD,391.4,GLD
1997-03-07,OIL,63.17,OIL
1997-03-07,COPPER,3233.97,CPR
1997-03-07,EURUSD,0.876563,EU
1997-03-07,HIBOR,1.5171,HK
1997-03-08,FEDFUNDS,4.6405,US
1997-03-08,CPI,2.8088,US
1997-03-08,M2,12096.64,US
1997-03-08,GOLD,387.11,GLD
1997-03-08,OIL,62.82,OIL
1997-03-08,COPPER,3232.47,CPR
1997-03-08,EURUSD,0.873706,EU
1997-03-08,HIBOR,1.5099,HK
1997-03-09,FEDFUNDS,4.6819,US
1997-03-09,CPI,2.8107,US
1997-03-09,M2,12149.21,US
1997-03-09,GOLD,388.1,GLD
1997-03-09,OIL,62.0,OIL
1997-03-09,COPPER,3241.24,CPR
1997-03-09,EURUSD,0.877174,EU
1997-03-09,HIBOR,1.5258,HK
1997-03-10,FEDFUNDS,4.6619,US
1997-03-10,CPI,2.7631,US
1997-03-10,M2,12150.66,US
1997-03-10,GOLD,392.64,GLD
1997-03-10,OIL,61.7,OIL
1997-03-10,COPPER,3237.77,CPR
1997-03-10,EURUSD,0.875481,EU
1997-03-10,HIBOR,1.5241,HK
1997-03-11,FEDFUNDS,4.5909,US
1997-03-11,CPI,2.7834,US
1997-03-11,M2,12158.63,US
1997-03-11,GOLD,388.14,GLD
1997-03-11,OIL,62.88,OIL
1997-03-11,COPPER,3234.66,CPR
1997-03-11,EURUSD,0.874926,EU
1997-03-11,HIBOR,1.5128,HK
1997-03-12,FEDFUNDS,4.6416,US
1997-03-12,CPI,2.7933,US
1997-03-12,M2,12112.35,US
1997-03-12,GOLD,394.16,GLD
1997-03-12,OIL,62.85,OIL
1997-03-12,COPPER,3232.96,CPR
1997-03-12,EURUSD,0.875117,EU
1997-03-12,HIBOR,1.531,HK
1997-03-13,FEDFUNDS,4.7648,US
1997-03-13,CPI,2.8261,US
1997-03-13,M2,12215.12,US
1997-03-13,GOLD,389.7,GLD
1997-03-13,OIL,62.49,OIL
1997-03-13,COPPER,3252.91,CPR
1997-03-13,EURUSD,0.877018,EU
1997-03-13,HIBOR,1.5145,HK
1997-03-14,FEDFUNDS,4.6461,US
1997-03-14,CPI,2.7577,US
1997-03-14,M2,12150.26,US
1997-03-14,GOLD,390.9,GLD
1997-03-14,OIL,62.03,OIL
1997-03-14,COPPER,3238.0,CPR
1997-03-14,EURUSD,0.872741,EU
1997-03-14,HIBOR,1.5274,HK
1997-03-15,FEDFUNDS,4.721,US
1997-03-15,CPI,2.7975,US
1997-03-15,M2,12035.6,US
1997-03-15,GOLD,394.69,GLD
1997-03-15,OIL,63.12,OIL
1997-03-15,COPPER,3246.25,CPR
1997-03-15,EURUSD,0.870334,EU
1997-03-15,HIBOR,1.5301,HK
1997-03-16,FEDFUNDS,4.6507,US
1997-03-16,CPI,2.7975,US
1997-03-16,M2,12175.6,US
1997-03-16,GOLD,393.26,GLD
1997-03-16,OIL,62.76,OIL
1997-03-16,COPPER,3250.16,CPR
1997-03-16,EURUSD,0.874792,EU
1997-03-16,HIBOR,1.5131,HK
1997-03-17,FEDFUNDS,4.696,US
1997-03-17,CPI,2.7893,US
1997-03-17,M2,12159.4,US
1997-03-17,GOLD,388.99,GLD
1997-03-17,OIL,62.83,OIL
1997-03-17,COPPER,3240.78,CPR
1997-03-17,EURUSD,0.873542,EU
1997-03-17,HIBOR,1.5119,HK
1997-03-18,FEDFUNDS,4.6988,US
1997-03-18,CPI,2.795,US
1997-03-18,M2,12107.73,US
1997-03-18,GOLD,392.62,GLD
1997-03-18,OIL,60.89,OIL
1997-03-18,COPPER,3233.55,CPR
1997-03-18,EURUSD,0.872388,EU
1997-03-18,HIBOR,1.5323,HK
1997-03-19,FEDFUNDS,4.7154,US
1997-03-19,CPI,2.7896,US
1997-03-19,M2,12147.05,US
1997-03-19,GOLD,392.43,GLD
1997-03-19,OIL,61.75,OIL
1997-03-19,COPPER,3233.76,CPR
1997-03-19,EURUSD,0.873744,EU
1997-03-19,HIBOR,1.5059,HK
1997-03-20,FEDFUNDS,4.719,US
1997-03-20,CPI,2.7735,US
1997-03-20,M2,12131.83,US
1997-03-20,GOLD,391.5,GLD
1997-03-20,OIL,61.89,OIL
1997-03-20,COPPER,3244.07,CPR
1997-03-20,EURUSD,0.880135,EU
1997-03-20,HIBOR,1.5028,HK
1997-03-21,FEDFUNDS,4.8437,US
1997-03-21,CPI,2.7694,US
1997-03-21,M2,12049.74,US
1997-03-21,GOLD,389.19,GLD
1997-03-21,OIL,62.77,OIL
1997-03-21,COPPER,3241.98,CPR
1997-03-21,EURUSD,0.873221,EU
1997-03-21,HIBOR,1.5154,HK
1997-03-22,FEDFUNDS,4.6844,US
1997-03-22,CPI,2.8007,US
1997-03-22,M2,12180.2,US
1997-03-22,GOLD,390.6,GLD
1997-03-22,OIL,61.64,OIL
1997-03-22,COPPER,3239.02,CPR
1997-03-22,EURUSD,0.869846,EU
1997-03-22,HIBOR,1.5207,HK
1997-03-23,FEDFUNDS,4.7415,US
1997-03-23,CPI,2.7815,US
1997-03-23,M2,12092.22,US
1997-03-23,GOLD,393.36,GLD
1997-03-23,OIL,62.43,OIL
1997-03-23,COPPER,3242.84,CPR
1997-03-23,EURUSD,0.875468,EU
1997-03-23,HIBOR,1.5226,HK
1997-03-24,FEDFUNDS,4.7881,US
1997-03-24,CPI,2.7615,US
1997-03-24,M2,12115.9,US
1997-03-24,GOLD,386.55,GLD
1997-03-24,OIL,61.84,OIL
1997-03-24,COPPER,3250.92,CPR
1997-03-24,EURUSD,0.871892,EU
1997-03-24,HIBOR,1.5102,HK
1997-03-25,FEDFUNDS,4.7186,US
1997-03-25,CPI,2.8061,US
1997-03-25,M2,12151.47,US
1997-03-25,GOLD,390.03,GLD
1997-03-25,OIL,63.54,OIL
1997-03-25,COPPER,3240.61,CPR
1997-03-25,EURUSD,0.876738,EU
1997-03-25,HIBOR,1.5371,HK
1997-03-26,FEDFUNDS,4.6732,US
1997-03-26,CPI,2.759,US
1997-03-26,M2,12144.25,US
1997-03-26,GOLD,391.48,GLD
1997-03-26,OIL,62.21,OIL
1997-03-26,COPPER,3242.24,CPR
1997-03-26,EURUSD,0.87426,EU
1997-03-26,HIBOR,1.5368,HK
1997-03-27,FEDFUNDS,4.5719,US
1997-03-27,CPI,2.8143,US
1997-03-27,M2,12130.41,US
1997-03-27,GOLD,390.86,GLD
1997-03-27,OIL,61.4,OIL
1997-03-27,COPPER,3247.06,CPR
1997-03-27,EURUSD,0.87214,EU
1997-03-27,HIBOR,1.5223,HK
1997-03-28,FEDFUNDS,4.7793,US
1997-03-28,CPI,2.7558,US
1997-03-28,M2,12133.26,US
1997-03-28,GOLD,391.73,GLD
1997-03-28,OIL,62.52,OIL
1997-03-28,COPPER,3238.57,CPR
1997-03-28,EURUSD,0.875632,EU
1997-03-28,HIBOR,1.5316,HK
1997-03-29,FEDFUNDS,4.7074,US
1997-03-29,CPI,2.8305,US
1997-03-29,M2,12060.64,US
1997-03-29,GOLD,389.76,GLD
1997-03-29,OIL,63.14,OIL
1997-03-29,COPPER,3239.82,CPR
1997-03-29,EURUSD,0.872588,EU
1997-03-29,HIBOR,1.5167,HK
1997-03-30,FEDFUNDS,5.0223,US
1997-03-30,CPI,2.9695,US
1997-03-30,M2,12218.37,US
1997-03-30,GOLD,371.65,GLD
1997-03-30,OIL,70.27,OIL
1997-03-30,COPPER,3271.32,CPR
1997-03-30,EURUSD,0.870515,EU
1997-03-30,HIBOR,1.427,HK
1997-03-31,FEDFUNDS,5.1904,US
1997-03-31,CPI,2.9884,US
1997-03-31,M2,12335.53,US
1997-03-31,GOLD,372.83,GLD
1997-03-31,OIL,67.86,OIL
1997-03-31,COPPER,3256.52,CPR
1997-03-31,EURUSD,0.870228,EU
1997-03-31,HIBOR,1.4508,HK
1997-04-01,FEDFUNDS,5.1135,US
1997-04-01,CPI,2.9459,US
1997-04-01,M2,12172.1,US
1997-04-01,GOLD,372.05,GLD
1997-04-01,OIL,70.04,OIL
1997-04-01,COPPER,3268.89,CPR
1997-04-01,EURUSD,0.871399,EU
1997-04-01,HIBOR,1.4393,HK
1997-04-02,FEDFUNDS,5.2371,US
1997-04-02,CPI,3.0171,US
1997-04-02,M2,12166.28,US
1997-04-02,GOLD,374.0,GLD
1997-04-02,OIL,69.85,OIL
1997-04-02,COPPER,3278.37,CPR
1997-04-02,EURUSD,0.872273,EU
1997-04-02,HIBOR,1.4331,HK
1997-04-03,FEDFUNDS,5.1438,US
1997-04-03,CPI,2.9863,US
1997-04-03,M2,12210.9,US
1997-04-03,GOLD,371.02,GLD
1997-04-03,OIL,68.97,OIL
1997-04-03,COPPER,3259.44,CPR
1997-04-03,EURUSD,0.873387,EU
1997-04-03,HIBOR,1.4443,HK
1997-04-04,FEDFUNDS,5.0434,US
1997-04-04,CPI,3.0108,US
1997-04-04,M2,12175.33,US
1997-04-04,GOLD,375.46,GLD
1997-04-04,OIL,69.75,OIL
1997-04-04,COPPER,3272.16,CPR
1997-04-04,EURUSD,0.872882,EU
1997-04-04,HIBOR,1.4259,HK
1997-04-05,FEDFUNDS,5.022,US
1997-04-05,CPI,2.9986,US
1997-04-05,M2,12139.71,US
1997-04-05,GOLD,373.01,GLD
1997-04-05,OIL,67.76,OIL
1997-04-05,COPPER,3270.63,CPR
1997-04-05,EURUSD,0.872731,EU
1997-04-05,HIBOR,1.4235,HK
1997-04-06,FEDFUNDS,5.0777,US
1997-04-06,CPI,3.0044,US
1997-04-06,M2,12247.61,US
1997-04-06,GOLD,373.09,GLD
1997-04-06,OIL,68.39,OIL
1997-04-06,COPPER,3267.53,CPR
1997-04-06,EURUSD,0.871247,EU
1997-04-06,HIBOR,1.431,HK
1997-04-07,FEDFUNDS,5.0555,US
1997-04-07,CPI,2.9967,US
1997-04-07,M2,12162.41,US
1997-04-07,GOLD,372.38,GLD
1997-04-07,OIL,67.34,OIL
1997-04-07,COPPER,3270.9,CPR
1997-04-07,EURUSD,0.870576,EU
1997-04-07,HIBOR,1.4371,HK
1997-04-08,FEDFUNDS,5.2009,US
1997-04-08,CPI,3.027,US
1997-04-08,M2,12236.45,US
1997-04-08,GOLD,370.59,GLD
1997-04-08,OIL,68.88,OIL
1997-04-08,COPPER,3268.22,CPR
1997-04-08,EURUSD,0.872238,EU
1997-04-08,HIBOR,1.4377,HK
1997-04-09,FEDFUNDS,5.1669,US
1997-04-09,CPI,3.0091,US
1997-04-09,M2,12264.3,US
1997-04-09,GOLD,374.28,GLD
1997-04-09,OIL,68.39,OIL
1997-04-09,COPPER,3265.13,CPR
1997-04-09,EURUSD,0.871674,EU
1997-04-09,HIBOR,1.4404,HK
1997-04-10,FEDFUNDS,5.1013,US
1997-04-10,CPI,2.9957,US
1997-04-10,M2,12186.76,US
1997-04-10,GOLD,371.56,GLD
1997-04-10,OIL,69.28,OIL
1997-04-10,COPPER,3271.27,CPR
1997-04-10,EURUSD,0.875244,EU
1997-04-10,HIBOR,1.4465,HK
1997-04-11,FEDFUNDS,5.1063,US
1997-04-11,CPI,3.0213,US
1997-04-11,M2,12131.83,US
1997-04-11,GOLD,373.46,GLD
1997-04-11,OIL,68.5,OIL
1997-04-11,COPPER,3263.97,CPR
1997-04-11,EURUSD,0.875661,EU
1997-04-11,HIBOR,1.4321,HK
1997-04-12,FEDFUNDS,5.1382,US
1997-04-12,CPI,3.0077,US
1997-04-12,M2,12202.08,US
1997-04-12,GOLD,369.91,GLD
1997-04-12,OIL,69.21,OIL
1997-04-12,COPPER,3265.01,CPR
1997-04-12,EURUSD,0.871488,EU
1997-04-12,HIBOR,1.4361,HK
1997-04-13,FEDFUNDS,5.1487,US
1997-04-13,CPI,3.0041,US
1997-04-13,M2,12127.43,US
1997-04-13,GOLD,373.07,GLD
1997-04-13,OIL,70.36,OIL
1997-04-13,COPPER,3257.18,CPR
1997-04-13,EURUSD,0.869847,EU
1997-04-13,HIBOR,1.4294,HK
1997-04-14,FEDFUNDS,5.0266,US
1997-04-14,CPI,2.9593,US
1997-04-14,M2,12155.38,US
1997-04-14,GOLD,374.93,GLD
1997-04-14,OIL,68.65,OIL
1997-04-14,COPPER,3262.06,CPR
1997-04-14,EURUSD,0.871363,EU
1997-04-14,HIBOR,1.4412,HK
1997-04-15,FEDFUNDS,5.1502,US
1997-04-15,CPI,2.9967,US
1997-04-15,M2,12335.43,US
1997-04-15,GOLD,373.16,GLD
1997-04-15,OIL,69.3,OIL
1997-04-15,COPPER,3264.07,CPR
1997-04-15,EURUSD,0.869976,EU
1997-04-15,HIBOR,1.4247,HK
1997-04-16,FEDFUNDS,5.0614,US
1997-04-16,CPI,3.0069,US
1997-04-16,M2,12211.45,US
1997-04-16,GOLD,371.37,GLD
1997-04-16,OIL,68.67,OIL
1997-04-16,COPPER,3272.02,CPR
1997-04-16,EURUSD,0.871285,EU
1997-04-16,HIBOR,1.4366,HK
1997-04-17,FEDFUNDS,5.1404,US
1997-04-17,CPI,3.0058,US
1997-04-17,M2,12165.54,US
1997-04-17,GOLD,367.71,GLD
1997-04-17,OIL,67.39,OIL
1997-04-17,COPPER,3268.49,CPR
1997-04-17,EURUSD,0.870546,EU
1997-04-17,HIBOR,1.4329,HK
1997-04-18,FEDFUNDS,5.04,US
1997-04-18,CPI,2.9799,US
1997-04-18,M2,12209.32,US
1997-04-18,GOLD,372.71,GLD
1997-04-18,OIL,68.09,OIL
1997-04-18,COPPER,3260.95,CPR
1997-04-18,EURUSD,0.875553,EU
1997-04-18,HIBOR,1.4338,HK
1997-04-19,FEDFUNDS,5.1204,US
1997-04-19,CPI,2.9691,US
1997-04-19,M2,12164.29,US
1997-04-19,GOLD,372.08,GLD
1997-04-19,OIL,68.03,OIL
1997-04-19,COPPER,3267.18,CPR
1997-04-19,EURUSD,0.869387,EU
1997-04-19,HIBOR,1.4289,HK
1997-04-20,FEDFUNDS,5.086,US
1997-04-20,CPI,2.9627,US
1997-04-20,M2,12124.43,US
1997-04-20,GOLD,372.87,GLD
1997-04-20,OIL,68.12,OIL
1997-04-20,COPPER,3265.8,CPR
1997-04-20,EURUSD,0.871408,EU
1997-04-20,HIBOR,1.4396,HK
1997-04-21,FEDFUNDS,5.1665,US
1997-04-21,CPI,2.9829,US
1997-04-21,M2,12145.74,US
1997-04-21,GOLD,373.02,GLD
1997-04-21,OIL,69.63,OIL
1997-04-21,COPPER,3265.0,CPR
1997-04-21,EURUSD,0.871567,EU
1997-04-21,HIBOR,1.4344,HK
1997-04-22,FEDFUNDS,5.1182,US
1997-04-22,CPI,3.0086,US
1997-04-22,M2,12183.14,US
1997-04-22,GOLD,373.84,GLD
1997-04-22,OIL,69.28,OIL
1997-04-22,COPPER,3277.47,CPR
1997-04-22,EURUSD,0.870257,EU
1997-04-22,HIBOR,1.4478,HK
1997-04-23,FEDFUNDS,5.166,US
1997-04-23,CPI,2.9714,US
1997-04-23,M2,12231.65,US
1997-04-23,GOLD,373.86,GLD
1997-04-23,OIL,68.46,OIL
1997-04-23,COPPER,3254.42,CPR
1997-04-23,EURUSD,0.873191,EU
1997-04-23,HIBOR,1.4233,HK
1997-04-24,FEDFUNDS,5.1173,US
1997-04-24,CPI,2.9604,US
1997-04-24,M2,12233.02,US
1997-04-24,GOLD,368.96,GLD
1997-04-24,OIL,68.48,OIL
1997-04-24,COPPER,3263.9,CPR
1997-04-24,EURUSD,0.871685,EU
1997-04-24,HIBOR,1.4215,HK
1997-04-25,FEDFUNDS,5.1489,US
1997-04-25,CPI,3.0056,US
1997-04-25,M2,12185.2,US
1997-04-25,GOLD,372.06,GLD
1997-04-25,OIL,66.75,OIL
1997-04-25,COPPER,3274.75,CPR
1997-04-25,EURUSD,0.871246,EU
1997-04-25,HIBOR,1.4428,HK
1997-04-26,FEDFUNDS,5.135,US
1997-04-26,CPI,2.997,US
1997-04-26,M2,12237.79,US
1997-04-26,GOLD,371.35,GLD
1997-04-26,OIL,69.76,OIL
1997-04-26,COPPER,3274.6,CPR
1997-04-26,EURUSD,0.872101,EU
1997-04-26,HIBOR,1.4347,HK
1997-04-27,FEDFUNDS,5.1748,US
1997-04-27,CPI,3.0042,US
1997-04-27,M2,12184.6,US
1997-04-27,GOLD,371.95,GLD
1997-04-27,OIL,69.05,OIL
1997-04-27,COPPER,3270.53,CPR
1997-04-27,EURUSD,0.870692,EU
1997-04-27,HIBOR,1.4442,HK
1997-04-28,FEDFUNDS,5.224,US
1997-04-28,CPI,3.0077,US
1997-04-28,M2,12200.21,US
1997-04-28,GOLD,373.77,GLD
1997-04-28,OIL,68.6,OIL
1997-04-28,COPPER,3261.13,CPR
1997-04-28,EURUSD,0.870182,EU
1997-04-28,HIBOR,1.4226,HK
1997-04-29,FEDFUNDS,5.174,US
1997-04-29,CPI,2.9863,US
1997-04-29,M2,12110.83,US
1997-04-29,GOLD,373.65,GLD
1997-04-29,OIL,69.24,OIL
1997-04-29,COPPER,3268.24,CPR
1997-04-29,EURUSD,0.869017,EU
1997-04-29,HIBOR,1.4251,HK
1997-04-30,FEDFUNDS,5.214,US
1997-04-30,CPI,2.9838,US
1997-04-30,M2,12226.14,US
1997-04-30,GOLD,372.88,GLD
1997-04-30,OIL,67.84,OIL
1997-04-30,COPPER,3259.35,CPR
1997-04-30,EURUSD,0.87269,EU
1997-04-30,HIBOR,1.4332,HK
1997-05-01,FEDFUNDS,5.1118,US
1997-05-01,CPI,3.0167,US
1997-05-01,M2,12122.2,US
1997-05-01,GOLD,372.51,GLD
1997-05-01,OIL,69.89,OIL
1997-05-01,COPPER,3270.94,CPR
1997-05-01,EURUSD,0.871147,EU
1997-05-01,HIBOR,1.441,HK
1997-05-02,FEDFUNDS,5.1571,US
1997-05-02,CPI,2.9784,US
1997-05-02,M2,12129.47,US
1997-05-02,GOLD,374.36,GLD
1997-05-02,OIL,68.99,OIL
1997-05-02,COPPER,3275.82,CPR
1997-05-02,EURUSD,0.870412,EU
1997-05-02,HIBOR,1.4463,HK
1997-05-03,FEDFUNDS,5.1674,US
1997-05-03,CPI,3.0057,US
1997-05-03,M2,12204.79,US
1997-05-03,GOLD,370.74,GLD
1997-05-03,OIL,68.72,OIL
1997-05-03,COPPER,3264.26,CPR
1997-05-03,EURUSD,0.871745,EU
1997-05-03,HIBOR,1.4258,HK
1997-05-04,FEDFUNDS,5.1382,US
1997-05-04,CPI,3.0315,US
1997-05-04,M2,12159.45,US
1997-05-04,GOLD,373.7,GLD
1997-05-04,OIL,67.44,OIL
1997-05-04,COPPER,3269.23,CPR
1997-05-04,EURUSD,0.872224,EU
1997-05-04,HIBOR,1.4272,HK
1997-05-05,FEDFUNDS,5.1535,US
1997-05-05,CPI,2.998,US
1997-05-05,M2,12293.76,US
1997-05-05,GOLD,372.86,GLD
1997-05-05,OIL,69.26,OIL
1997-05-05,COPPER,3265.99,CPR
1997-05-05,EURUSD,0.869455,EU
1997-05-05,HIBOR,1.4623,HK
1997-05-06,FEDFUNDS,5.135,US
1997-05-06,CPI,3.002,US
1997-05-06,M2,12207.59,US
1997-05-06,GOLD,369.7,GLD
1997-05-06,OIL,67.86,OIL
1997-05-06,COPPER,3258.35,CPR
1997-05-06,EURUSD,0.874341,EU
1997-05-06,HIBOR,1.4413,HK
1997-05-07,FEDFUNDS,5.1091,US
1997-05-07,CPI,2.9673,US
1997-05-07,M2,12161.81,US
1997-05-07,GOLD,372.43,GLD
1997-05-07,OIL,67.96,OIL
1997-05-07,COPPER,3271.09,CPR
1997-05-07,EURUSD,0.870091,EU
1997-05-07,HIBOR,1.4335,HK
1997-05-08,FEDFUNDS,5.1209,US
1997-05-08,CPI,2.9521,US
1997-05-08,M2,12243.81,US
1997-05-08,GOLD,372.71,GLD
1997-05-08,OIL,67.18,OIL
1997-05-08,COPPER,3264.77,CPR
1997-05-08,EURUSD,0.871031,EU
1997-05-08,HIBOR,1.426,HK
1997-05-09,FEDFUNDS,5.1433,US
1997-05-09,CPI,3.02,US
1997-05-09,M2,12220.68,US
1997-05-09,GOLD,369.81,GLD
1997-05-09,OIL,68.41,OIL
1997-05-09,COPPER,3256.83,CPR
1997-05-09,EURUSD,0.872101,EU
1997-05-09,HIBOR,1.4263,HK
1997-05-10,FEDFUNDS,5.1397,US
1997-05-10,CPI,3.0119,US
1997-05-10,M2,12247.26,US
1997-05-10,GOLD,373.05,GLD
1997-05-10,OIL,68.74,OIL
1997-05-10,COPPER,3258.62,CPR
1997-05-10,EURUSD,0.876062,EU
1997-05-10,HIBOR,1.4584,HK
1997-05-11,FEDFUNDS,5.1212,US
1997-05-11,CPI,3.0045,US
1997-05-11,M2,12145.84,US
1997-05-11,GOLD,371.86,GLD
1997-05-11,OIL,68.97,OIL
1997-05-11,COPPER,3263.77,CPR
1997-05-11,EURUSD,0.875214,EU
1997-05-11,HIBOR,1.4394,HK
1997-05-12,FEDFUNDS,5.0948,US
1997-05-12,CPI,2.9877,US
1997-05-12,M2,12215.53,US
1997-05-12,GOLD,369.45,GLD
1997-05-12,OIL,69.33,OIL
1997-05-12,COPPER,3266.53,CPR
1997-05-12,EURUSD,0.873496,EU
1997-05-12,HIBOR,1.4399,HK
1997-05-13,FEDFUNDS,5.0932,US
1997-05-13,CPI,2.9825,US
1997-05-13,M2,12272.66,US
1997-05-13,GOLD,373.49,GLD
1997-05-13,OIL,69.43,OIL
1997-05-13,COPPER,3269.69,CPR
1997-05-13,EURUSD,0.871518,EU
1997-05-13,HIBOR,1.4254,HK
1997-05-14,FEDFUNDS,5.2158,US
1997-05-14,CPI,2.992,US
1997-05-14,M2,12267.76,US
1997-05-14,GOLD,372.46,GLD
1997-05-14,OIL,69.83,OIL
1997-05-14,COPPER,3262.39,CPR
1997-05-14,EURUSD,0.869067,EU
1997-05-14,HIBOR,1.4335,HK
1997-05-15,FEDFUNDS,5.1018,US
1997-05-15,CPI,3.0091,US
1997-05-15,M2,12220.53,US
1997-05-15,GOLD,369.54,GLD
1997-05-15,OIL,68.36,OIL
1997-05-15,COPPER,3259.73,CPR
1997-05-15,EURUSD,0.870202,EU
1997-05-15,HIBOR,1.4354,HK
1997-05-16,FEDFUNDS,5.0948,US
1997-05-16,CPI,3.0192,US
1997-05-16,M2,12224.27,US
1997-05-16,GOLD,370.93,GLD
1997-05-16,OIL,69.98,OIL
1997-05-16,COPPER,3271.28,CPR
1997-05-16,EURUSD,0.872091,EU
1997-05-16,HIBOR,1.4327,HK
1997-05-17,FEDFUNDS,5.2227,US
1997-05-17,CPI,3.0118,US
1997-05-17,M2,12149.6,US
1997-05-17,GOLD,372.96,GLD
1997-05-17,OIL,68.28,OIL
1997-05-17,COPPER,3271.2,CPR
1997-05-17,EURUSD,0.869642,EU
1997-05-17,HIBOR,1.4299,HK
1997-05-18,FEDFUNDS,5.095,US
1997-05-18,CPI,3.0055,US
1997-05-18,M2,12150.88,US
1997-05-18,GOLD,372.65,GLD
1997-05-18,OIL,67.23,OIL
1997-05-18,COPPER,3270.97,CPR
1997-05-18,EURUSD,0.866328,EU
1997-05-18,HIBOR,1.4381,HK
1997-05-19,FEDFUNDS,5.1384,US
1997-05-19,CPI,2.9859,US
1997-05-19,M2,12258.32,US
1997-05-19,GOLD,374.89,GLD
1997-05-19,OIL,69.81,OIL
1997-05-19,COPPER,3272.39,CPR
1997-05-19,EURUSD,0.872354,EU
1997-05-19,HIBOR,1.4325,HK
1997-05-20,FEDFUNDS,5.1391,US
1997-05-20,CPI,3.0179,US
1997-05-20,M2,12200.71,US
1997-05-20,GOLD,367.83,GLD
1997-05-20,OIL,67.61,OIL
1997-05-20,COPPER,3275.74,CPR
1997-05-20,EURUSD,0.870053,EU
1997-05-20,HIBOR,1.4302,HK
1997-05-21,FEDFUNDS,5.1731,US
1997-05-21,CPI,3.0138,US
1997-05-21,M2,12231.28,US
1997-05-21,GOLD,372.92,GLD
1997-05-21,OIL,67.25,OIL
1997-05-21,COPPER,3277.82,CPR
1997-05-21,EURUSD,0.870942,EU
1997-05-21,HIBOR,1.4472,HK
1997-05-22,FEDFUNDS,5.133,US
1997-05-22,CPI,2.9852,US
1997-05-22,M2,12190.0,US
1997-05-22,GOLD,372.3,GLD
1997-05-22,OIL,70.27,OIL
1997-05-22,COPPER,3260.26,CPR
1997-05-22,EURUSD,0.872493,EU
1997-05-22,HIBOR,1.4544,HK
1997-05-23,FEDFUNDS,5.1004,US
1997-05-23,CPI,2.9966,US
1997-05-23,M2,12144.63,US
1997-05-23,GOLD,375.92,GLD
1997-05-23,OIL,68.04,OIL
1997-05-23,COPPER,3269.95,CPR
1997-05-23,EURUSD,0.867766,EU
1997-05-23,HIBOR,1.4277,HK
1997-05-24,FEDFUNDS,5.137,US
1997-05-24,CPI,2.9736,US
1997-05-24,M2,12190.58,US
1997-05-24,GOLD,369.95,GLD
1997-05-24,OIL,69.02,OIL
1997-05-24,COPPER,3260.81,CPR
1997-05-24,EURUSD,0.869578,EU
1997-05-24,HIBOR,1.439,HK
1997-05-25,FEDFUNDS,5.0307,US
1997-05-25,CPI,3.0085,US
1997-05-25,M2,12162.53,US
1997-05-25,GOLD,375.83,GLD
1997-05-25,OIL,68.53,OIL
1997-05-25,COPPER,3262.31,CPR
1997-05-25,EURUSD,0.871915,EU
1997-05-25,HIBOR,1.4463,HK
1997-05-26,FEDFUNDS,5.0041,US
1997-05-26,CPI,2.9831,US
1997-05-26,M2,12266.23,US
1997-05-26,GOLD,370.55,GLD
1997-05-26,OIL,67.97,OIL
1997-05-26,COPPER,3258.77,CPR
1997-05-26,EURUSD,0.871007,EU
1997-05-26,HIBOR,1.4237,HK
1997-05-27,FEDFUNDS,5.1483,US
1997-05-27,CPI,2.9658,US
1997-05-27,M2,12179.51,US
1997-05-27,GOLD,372.25,GLD
1997-05-27,OIL,68.46,OIL
1997-05-27,COPPER,3265.53,CPR
1997-05-27,EURUSD,0.869773,EU
1997-05-27,HIBOR,1.4274,HK
1997-05-28,FEDFUNDS,5.1873,US
1997-05-28,CPI,3.0044,US
1997-05-28,M2,12224.47,US
1997-05-28,GOLD,374.74,GLD
1997-05-28,OIL,69.27,OIL
1997-05-28,COPPER,3265.2,CPR
1997-05-28,EURUSD,0.872858,EU
1997-05-28,HIBOR,1.4338,HK
1997-05-29,FEDFUNDS,5.2132,US
1997-05-29,CPI,3.0001,US
1997-05-29,M2,12205.67,US
1997-05-29,GOLD,375.76,GLD
1997-05-29,OIL,69.61,OIL
1997-05-29,COPPER,3263.21,CPR
1997-05-29,EURUSD,0.872656,EU
1997-05-29,HIBOR,1.4235,HK
1997-05-30,FEDFUNDS,5.1135,US
